-47771.83428580376,-17238.998142141932,-25196.0134533285,24780.167138258836,7201.473335630384,-4710.686801163427,-5659.625126715939,-8870.068731167154,-3885.8874527253834,-6861.24634185171,2
74992.83329609613,-16980.39186940523,-24214.105321565192,-8030.546399451453,-18556.918573915274,-4885.8502268856655,978.137332081241,-2681.4829906961263,-2402.7460756153905,52.1163247346381,1
-62478.143125606664,10260.678385980284,-10325.328359559258,-17189.617170759997,-4239.482291148347,23499.90096344669,4656.779731305567,-3651.6382033553996,-223.02724681622922,2093.965350378664,3
59450.28021412985,-5648.91740073617,1058.998947868328,-2385.4868244097825,25158.55958454887,6452.253930896049,-105.02822567478744,7927.886361196955,51258.120851145926,-2465.8443077702736,4
-62280.93881006446,11297.757429096413,-12706.935322829388,-16880.318855658712,-2779.6259487956504,23863.89625552319,5892.578814569526,-3878.1062214579315,1456.0123349905111,-1319.9359584880663,3
992.5539038666008,91542.68820731158,11290.412144642612,13169.400406164319,-11245.728340989406,-1332.5781097071801,-2160.571881057252,393.76352602726257,-6242.322301008125,4433.064794772177,6
-15450.408777004885,-55134.97578223626,31623.471998744757,14724.306766871052,-13132.872920499745,2053.222298607079,-1568.5230758147454,7645.261354450939,739.5722730281963,-6430.391467044674,5
-42623.432601816545,-15008.71339310595,-35925.81229414404,32019.22778491246,13212.908077554324,-7347.011931933107,-1656.0079232911864,-6241.328149836908,606.9209016860885,-18.751861886797847,2
-61828.579008800276,10867.142952005659,-10171.182477635484,-16434.64343818196,-3214.1513501100644,23150.258094876594,4502.505539015419,-3899.8596307134967,1119.4718234618085,379.44176678780303,3
67367.37408317698,-13609.934878545144,21122.28963346391,510.4690091814571,30424.818265827158,7926.494964780059,-3808.481924194555,-18013.18497805665,-1440.5247602878883,35613.91945894222,4
73017.38996217518,-16372.418037600562,-25062.15359518279,-6563.3471767955725,-17720.79047502899,-4133.896680746913,1393.6047817538622,-2498.1425219053826,-5866.808807080703,4482.441984922433,1
-15182.63321784224,-54676.8835266228,32605.0859769416,15173.11196197999,-14254.963235418878,1894.042849108008,-2272.2183762411705,7147.590272391777,853.2251271505024,-7015.342379015995,5
-42175.17468050901,-14470.451708574703,-34009.18814344432,31759.52828165879,13207.264472948644,-7218.780887601994,-2246.177471967035,-5529.532181325034,-760.4596155566367,624.1350242155651,2
-42112.44734323769,-5740.122399147995,5668.437841798652,-24253.62733882365,4758.719551361208,-22507.189174567247,-9609.011327801389,6846.127697947514,-633.9070404569974,-1625.5499133791914,7
65184.096841331426,6433.904081948742,-11716.284319027194,4576.285404025398,28479.38317500814,18141.640650439178,1537.3467258789153,36050.77638736744,-11318.906881643316,-2037.4515209488156,4
